make,model,variant,yearFrom,yearTo,bodyType,doors,seats,engineCode,engineDisplacement,engineCylinders,engineValves,engineFuelType,enginePowerBhp,enginePowerKw,engineTorqueNm,engineAspiration,enginePosition,gearboxType,gears,drivetrain,acceleration0100,topSpeedKph,topSpeedMph,fuelEconomyCombinedMpg,fuelEconomyCombinedL100,fuelEconomyUrbanL100,fuelEconomyExtraUrbanL100,fuelTankLitres,co2Gkm,emissionsStandard,noxMgkm,lengthMm,widthMm,heightMm,wheelbaseMm,weightKg,grossWeightKg,bootLitres,bootLitresMax,tyreFront,tyreRear,brakeFront,brakeRear,batteryKwh,electricRangeKm,chargingKw
AUDI,Audi A5 Sportback,2.0L TFSI 7AT FWD (252 HP),2017,,,,,,1984,4,,PETROL,249,185.4,370,,,AUTOMATIC,7,FWD,6.5,249,155,38.6,6.1,7.7,5.1,40,,,,4732,1844,1387,2824,1545,,481,,,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,2.0L TFSI CVT (211 HP),2009,,,,,,1984,4,,PETROL,208,155,350,,,CVT,,FWD,7.2,233,145,37.9,6.2,7.7,5.3,64,,,,4709,1854,1389,2809,1530,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,2.0L TFSI CVT (225 HP),2012,,,,,,1984,4,,PETROL,223,166,350,,,CVT,,FWD,7.2,237,147,39.9,5.9,7.4,5,62,,,,4712,1854,1392,2809,1605,,481,,225/50 R17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,2.0L TFSI quattro 6MT (211 HP),2009,,,,,,1984,4,,PETROL,208,155,350,,,MANUAL,6,,6.6,241,150,34.6,6.8,8.9,5.6,64,,,,4709,1854,1389,2809,1560,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,2.0L TFSI quattro 6MT (225 HP),2012,,,,,,1984,4,,PETROL,223,166,350,,,MANUAL,6,,6.5,245,152,35.6,6.6,8.8,5.3,62,,,,4712,1854,1392,2809,1645,,481,,225/50 R17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,2.0L TFSI quattro 7AT (225 HP),2012,,,,,,1984,4,,PETROL,223,166,350,,,AUTOMATIC,7,,6.5,245,152,35.6,6.6,8.3,5.5,62,,,,4712,1854,1392,2809,1690,,481,,225/50 R17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,2.0L TFSI quattro 7AT AWD (252 HP),2017,,,,,,1984,4,,PETROL,249,185.4,370,,,AUTOMATIC,7,,6,249,155,37.3,6.3,7.9,5.4,40,,,,4732,1844,1387,2824,1610,,481,,,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,2.7L TDI 6MT (190 HP),2009,,,,,,1968,6,,DIESEL,188,140,400,,,MANUAL,6,FWD,8.2,235,146,39.2,6,8.1,4.8,64,,,,4709,1854,1389,2809,1620,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,2.7L TDI CVT (190 HP),2009,,,,,,1968,6,,DIESEL,188,140,400,,,CVT,,FWD,7.9,224,139,36.2,6.5,8,5.6,64,,,,4709,1854,1389,2809,1615,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L TDI 6MT (204 HP),2009,,,,,,2967,6,,DIESEL,201,150,400,,,MANUAL,6,FWD,7.8,240,149,46.1,5.1,6.4,4.3,64,,,,4709,1854,1389,2809,1595,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L TDI clean diesel quattro (245 HP),2009,,,,,,2967,6,,DIESEL,241,180,500,,,AUTOMATIC,7,,5.9,249,155,40.6,5.8,6.9,5.1,64,,,,4709,1854,1389,2809,1735,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L TDI quattro 7AT (218 HP),2012,,,,,,2967,6,,DIESEL,215,160,500,,,AUTOMATIC,7,,6.4,240,149,38.6,6.1,7.3,5.4,62,,,,4712,1854,1392,2809,1810,,481,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L TDI quattro 7AT (245 HP),2012,,,,,,2967,6,,DIESEL,241,180,580,,,AUTOMATIC,7,,5.9,249,155,38.6,6.1,7.3,5.4,62,,,,4712,1854,1392,2809,1825,,481,,245/40 R 18,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L TDI quattro 7AT AWD (218 HP),2017,,,,,,2967,6,,DIESEL,215,160.3,400,,,AUTOMATIC,7,,6.4,249,155,49,4.8,5.1,4.7,40,,,,4732,1844,1387,2824,1715,,481,,,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L TFSI quattro 7AT (272 HP),2012,,,,,,2995,6,,PETROL,268,200,400,,,AUTOMATIC,7,,6,249,155,30.9,7.6,10.1,6.2,62,,,,4712,1854,1392,2809,1790,,481,,245/40 R 18,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L V6 TDI CVT (204 HP),2009,,,,,,2967,6,,DIESEL,201,150,400,,,CVT,,FWD,7.1,235,146,48,4.9,5.5,4.6,64,,,,4709,1854,1389,2809,1620,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L V6 TDI quattro 6MT (245 HP),2009,,,,,,2967,6,,DIESEL,241,180,500,,,MANUAL,6,,6.2,249,155,45.2,5.2,7.2,4.9,64,,,,4709,1854,1389,2809,1660,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L V6 TDI quattro 7AT (240 HP),2009,,,,,,2967,6,,DIESEL,236,176,500,,,AUTOMATIC,7,,6.1,250,,35.6,6.6,8.3,5.7,64,,,,4709,1854,1389,2809,1720,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.0L V6 TDI quattro 7AT (245 HP),2009,,,,,,2967,6,,DIESEL,241,180,500,,,AUTOMATIC,7,,5.9,249,155,41.3,5.7,6.8,5.1,,,,,4709,1854,1389,2809,1695,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,3.2L FSI quattro 6AT (265 HP),2009,,,,,,3197,6,,PETROL,261,195,329,,,AUTOMATIC,6,,6.6,250,,25.2,9.3,13.5,6.8,64,,,,4709,1854,1389,2809,1650,,479,,225/50 R 17,,Ventilated Discs,Discs,,,
AUDI,Audi A5 Sportback,35 TDI 7AT (163 HP),2020,,,,,,1968,4,,DIESEL,161,119.9,370,,,AUTOMATIC,7,FWD,8.4,209,130,54.7,4.3,5.2,3.8,40,,,,4757,1844,1397,2824,1520,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A5 Sportback,35 TFSI 6MT (150 HP),2020,,,,,,1984,4,,PETROL,148,110.3,270,,,MANUAL,6,FWD,8.8,209,130,38.6,6.1,8,5.1,54,,,,4757,1844,1397,2824,1475,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A5 Sportback,35 TFSI 7AT (150 HP),2020,,,,,,1984,4,,PETROL,148,110.3,270,,,AUTOMATIC,7,FWD,9.1,209,130,39.2,6,7.5,5.1,54,,,,4757,1844,1397,2824,1510,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A5 Sportback,40 TDI 7AT (204 HP),2020,,,,,,1968,4,,DIESEL,201,150,400,,,AUTOMATIC,7,FWD,7.4,209,130,49,4.8,5.5,4.4,40,,,,4757,1844,1397,2824,1530,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A5 Sportback,40 TDI quattro 7AT (204 HP),2020,,,,,,1968,4,,DIESEL,201,150,400,,,AUTOMATIC,7,,7,209,130,49,4.8,5.6,4.3,57,,,,4757,1844,1397,2824,1615,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A5 Sportback,40 TFSI 7AT (204 HP),2020,,,,,,1984,4,,PETROL,201,150,320,,,AUTOMATIC,7,FWD,7.2,209,130,39.2,6,7.4,5.2,54,,,,4757,1844,1397,2824,1515,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A5 Sportback,40 TFSI quattro 7AT (204 HP),2020,,,,,,1984,4,,PETROL,201,150,320,,,AUTOMATIC,7,,6.8,209,130,37.3,6.3,7.9,5.3,57,,,,4757,1844,1397,2824,1585,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A5 Sportback,45 TFSI quattro 7AT (265 HP),2020,,,,,,1984,4,,PETROL,261,194.9,370,,,AUTOMATIC,7,,5.6,249,155,32.7,7.2,9.2,6,57,,,,4757,1844,1397,2824,1595,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A5 Sportback,50 TDI quattro 8AT (286 HP),2020,,,,,,2967,6,,DIESEL,282,210.4,620,,,AUTOMATIC,8,,5.3,249,155,37.9,6.2,8,5.2,57,,,,4757,1844,1397,2824,1770,,464,,225/50 R17,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A6 Sportback e-tron,performance 100 kWh RWD (381 Hp),2025,,,,,,,,,ELECTRIC,,,,,,AUTOMATIC,1,RWD,5.4,,,,,,,,,,,4928,1923,1455,2946,2175,,501,,225/55 R19 // 245/50 R19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi A6 allroad quattro,3.0L V6 TFSI 7AT AWD (335 HP),2019,,,,,,,6,,,330,246.4,500,,,AUTOMATIC,7,,,,,,,,,,,,,4950,1900,1501,2931,,,566,,235/55 R 18 100 Y,,Ventilated Discs,Discs,,,
AUDI,Audi A6 allroad quattro,45 TDI 8AT AWD (231 HP),2019,,,,,,2967,6,,DIESEL,228,169.9,500,,,AUTOMATIC,8,,6.7,249,155,39.9,5.9,6.6,5.6,62,,,,4950,1900,1501,2931,1645,,266,,235/55 R 18 100 Y,,Ventilated Discs,Discs,,,
AUDI,Audi A6 allroad quattro,50 TDI 8AT AWD (286 HP),2019,,,,,,2967,6,,DIESEL,282,210.4,620,,,AUTOMATIC,8,FWD,5.9,249,155,39.9,5.9,6.6,5.6,62,,,,4950,1900,1501,2931,1945,,566,,235/55 R 18 100 Y,,Ventilated Discs,Discs,,,
AUDI,Audi A6 allroad quattro,55 TDI 8AT AWD (349 HP),2019,,,,,,,6,,DIESEL,344,256.7,700,,,AUTOMATIC,8,FWD,5.2,,,35.6,6.6,,,,,,,4950,1900,1501,2931,,,566,,,,Ventilated Discs,Discs,,,
AUDI,Audi A8 L,3.0L 50 TDI quattro  8AT AWD (286 HP),2018,,,,,,2967,6,,DIESEL,282,210.4,600,,,AUTOMATIC,8,,5.9,249,155,40.6,5.8,6.4,5.5,71,,,,5301,1946,1486,3127,2075,,504,,235/55 R 18,,Ventilated Discs,Discs,,,
AUDI,Audi A8 L,3.0L 55 V6 TFSI quattro 8AT AWD (340 HP),2018,,,,,,2995,6,,PETROL,335,250,500,,,AUTOMATIC,8,,5.7,249,155,31.4,7.5,10.3,6.4,71,,,,5301,1946,1486,3127,2020,,504,,235/55 R 18,,Ventilated Discs,Discs,,,
AUDI,Audi A8 L,3.0L 60 TFSI e quattro 8AT AWD (449 HP),2018,,,,,,2995,6,,PETROL,335,250.1,500,,,AUTOMATIC,8,,4.9,249,155,94.1,2.5,,,65,,,,5301,1946,1486,3127,2330,,391,,255/45 R19 104Y Xl,,Ventilated Discs,Discs,,,
AUDI,Audi Q4 Sportback e-tron,35 52 KWh RWD (170 HP),2022,,,,,,,,,ELECTRIC,,,,,,AUTOMATIC,1,RWD,9,,,,,,,,,,,4587,1864,1613,2764,1970,,535,,235/55 R19 // 255/50 R19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q4 Sportback e-tron,40 77 KWh RWD (204 HP),2022,,,,,,,,,ELECTRIC,,,,,,AUTOMATIC,1,RWD,8.5,,,,,,,,,,,4587,1864,1613,2764,2125,,535,,235/55 R19 // 255/50 R19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q4 Sportback e-tron,45 quattro 82 KWh AWD (265 HP),2022,,,,,,,,,ELECTRIC,,,,,,AUTOMATIC,1,,6.9,,,,,,,,,,,4587,1864,1613,2764,2215,,535,,235/55 R19 // 255/50 R19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q4 Sportback e-tron,50 quattro 82 KWh AWD (299 HP),2022,,,,,,,,,ELECTRIC,,,,,,AUTOMATIC,1,,6.2,,,,,,,,,,,4587,1864,1613,2764,2215,,535,,235/55 R19 // 255/50 R19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q4 e-tron,35 e-tron 52 KWh (170 HP),2022,,,,,,,,,ELECTRIC,,,,,,,,RWD,,,,,,,,,,,,4587,1864,1633,2764,,,521,,,,,,,,
AUDI,Audi Q4 e-tron,40 e-tron 77 KWh (204 HP),2022,,,,,,,,,ELECTRIC,,,,,,,,RWD,,,,,,,,,,,,4587,1864,1633,2764,,,521,,,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q4 e-tron,50 e-tron quattro 82 KWh (299 HP),2022,,,,,,,,,ELECTRIC,,,,,,,,,6.2,,,,,,,,,,,4587,1864,1633,2764,,,521,,,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q5,35 TDI S tronic 7AT FWD (163 HP),2021,,,,,,1968,4,,DIESEL,161,119.9,370,,,AUTOMATIC,7,FWD,9,212,132,50,4.7,5.4,4.2,65,,,,4681,1892,1661,2819,1740,,549,,235/65 R17 104 W,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q5,40 TDI MHEV quattro S tronic 7AT (204 HP),2021,,,,,,1968,4,,DIESEL,201,150,400,,,AUTOMATIC,7,,7.6,222,138,49,4.8,6.1,5,65,,,,4681,1892,1661,2819,1880,,549,,235/65 R 17 104 W,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q5,40 TFSI MHEV quattro S tronic 7AT AWD (204 HP),2021,,,,,,1984,4,,,201,150,320,,,AUTOMATIC,7,,7.3,224,139,36.2,6.5,7.9,5.7,70,,,,4681,1892,1661,2819,1755,,521,,235/65 R17 104 W,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q5,45 TFSI MHEV quattro S 7AT AWD (265 HP),2021,,,,,,1984,4,,,261,194.9,370,,,AUTOMATIC,7,,6.1,240,149,32.7,7.2,9,6.2,70,,,,4681,1892,1661,2819,1760,,521,,235/65 R17 104 W,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q5,50 TDI V6 MHEV quattro 8AT AWD (286 HP),2021,,,,,,2967,6,,DIESEL,282,210.4,620,,,AUTOMATIC,8,,5.7,240,149,35.1,6.7,8.4,5.7,70,,,,4681,1892,1661,2819,1935,,549,,235/65 R17 104 W,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q5,55 TFSI e PHEV quattro S 7AT AWD (367 Hp),2021,,,,,,1984,4,,PLUG_IN_HYBRID,261,194.9,370,,,AUTOMATIC,7,,5.3,2239,1391,32.7,7.2,9,6.2,54,,,,4681,1892,1661,2819,2075,,521,,235/65 R17 104 W,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q6 e-tron quattro,100 KWh quattro AWD (388 HP),2025,,,,,,,,,ELECTRIC,,,,,,AUTOMATIC,1,,5.9,,,,,,,,,,,4770,1994,1684,2888,2325,,527,,235/65 R18 // 255/60 R18,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q6 e-tron quattro,performance 100 kWh RWD (306 Hp),2025,,,,,,,,,ELECTRIC,,,,,,AUTOMATIC,1,RWD,6.7,,,,,,,,,,,4770,1994,1684,2888,2200,,527,,235/65 R18 // 255/60 R18,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q7,2.0T TFSI 8AT AWD (248 HP),2020,,,,,,1984,4,,PETROL,245,182.4,370,,,AUTOMATIC,8,,7.3,,,21,11.2,12.4,9.4,75,,,,5070,2212,1740,2995,,,402,,,,,,,,
AUDI,Audi Q7,3.0T TFSI 8AT AWD (329 HP),2020,,,,,,2995,6,,PETROL,325,242,441,,,AUTOMATIC,8,,5.9,209,130,21,11.2,12.4,9.4,75,,,,5070,2212,1740,2995,,,402,,,,Ventilated Discs,Discs,,,
AUDI,Audi Q7,45 TDI quattro 8AT AWD (231 HP),2020,,,,,,2967,6,,DIESEL,228,169.9,500,,,AUTOMATIC,8,,7.1,229,142,34.6,6.8,7.7,6.3,75,,,,5070,2212,1740,2995,2165,,402,,255/60 R 18 108 Y,,Ventilated Discs,Discs,,,
AUDI,Audi Q7,50 TDI quattro 8AT AWD (286 HP),2020,,,,,,2967,6,,DIESEL,282,210.4,600,,,AUTOMATIC,8,,6.3,241,150,34.6,6.8,7.7,6.3,75,,,,5070,2212,1740,2995,2165,,402,,255/60 R 18 108 Y,,Ventilated Discs,Discs,,,
AUDI,Audi Q7,55 TFSI quattro 8AT AWD (340 HP),2020,,,,,,2995,6,,PETROL,335,250.1,500,,,AUTOMATIC,8,,5.9,249,155,26.4,8.9,11,7.7,75,,,,5070,2212,1740,2995,2130,,402,,255/60 R 18 108 Y,,Ventilated Discs,Discs,,,
AUDI,Audi Q7,60 TFSI e-quattro 8AT AWD (456 HP),2020,,,,,,2996,6,,PETROL,335,250.1,450,,,AUTOMATIC,8,,5.7,240,149,,,,,75,,,,5070,2212,1740,2995,2460,,402,,255/60 R 18 108 Y,,Ventilated Discs,Discs,,,
AUDI,Audi Q8,45 TDI V6 quattro 8AT AWD (231 HP),2024,,,,,,,6,,DIESEL,228,169.9,500,,,AUTOMATIC,8,,7.1,225,140,,,,,,,,,,,,,,,,,,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q8,45 TDI quattro triptonic V6 8AT AWD (231 HP),2019,,,,,,2967,6,,DIESEL,228,169.9,500,,,AUTOMATIC,8,,7.1,233,145,35.1,6.7,,,85,,,,4999,1999,1709,3000,2220,,1756,,285/40 R22,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q8,50 TDI V6 quattro AWD 8AT (286 HP),2024,,,,,,,6,,DIESEL,282,210.4,600,,,AUTOMATIC,8,,6.1,241,150,,,,,,,,,,,,,,,,,,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q8,50 TDI quattro triptonic 8AT AWD (286 HP),2019,,,,,,2967,6,,DIESEL,282,210.4,600,,,AUTOMATIC,8,,6.3,232,144,,,,,85,,,,4999,1999,1709,3000,2220,,1756,,285/40 R22,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q8,55 TSFI V6 8AT AWD (340 HP),2019,,,,,,2967,6,,PETROL,335,250.1,500,,,AUTOMATIC,8,,5.9,249,155,25.8,9.1,,,85,,,,4999,1999,1709,3000,2175,,1756,,285/40 R22,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q8,55 TSFI e qattro PHEV V6 8AT AWD (381 HP),2019,,,,,,2967,6,,PETROL,335,250.1,500,,,AUTOMATIC,8,,5.8,240,149,,,,,75,,,,4999,1999,1709,3000,2505,,504,,285/40 R22,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Q8,60 TFSI e quattro triptonic 8AT AWD (462 HP),2019,,,,,,2967,6,,PETROL,335,250.1,450,,,AUTOMATIC,8,,5.8,240,149,84,2.8,,,75,,,,4999,1999,1709,3000,2515,,504,,285/40 R22,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi Quattro,2.1L 5MT AWD (200 HP),1980,,,,,,2144,5,,PETROL,197,147,285,,,MANUAL,5,,7.1,222,138,21.3,11,,,90,,,,4402,1720,1339,2520,1290,,331,,215/50 Vr15,,Ventilated Discs,Discs,,,
AUDI,Audi Quattro,2.2L 20V 5MT AWD (220 HP),1980,,,,,,2144,5,,PETROL,197,147,285,,,MANUAL,5,,6.3,230,143,22,10.7,,,90,,,,4402,1720,1339,2520,1380,,331,,215/50 Vr15,,Ventilated Discs,Discs,,,
AUDI,Audi Quattro,2.2L 5MT AWD (200 HP),1980,,,,,,2226,5,,PETROL,197,147,270,,,MANUAL,5,,6.7,222,138,22.2,10.6,,,90,,,,4402,1720,1339,2520,1300,,328,,215/50 Vr15,,Ventilated Discs,Discs,,,
AUDI,Audi R8,4.2 V8 FSI 6AT (420 HP),2007,,,,,,4163,8,,PETROL,414,309,430,,,AUTOMATIC,6,,4.6,301,187,17.3,13.6,20.5,9.6,,,,,4430,1905,1250,2649,1610,,99,,235/40 Zr18 || 285/35 Zr18,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8,4.2 V8 FSI 6MT (420 HP),2007,,,,,,4163,8,,PETROL,414,309,430,,,MANUAL,6,,4.6,301,187,16.1,14.6,22.2,10.2,,,,,4430,1905,1250,2649,1560,,99,,235/40 Zr18 || 285/35 Zr18,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 GT,5.2L V10 FSI 6AT (560 HP),2010,,,,,,5204,10,,PETROL,553,412,540,,,AUTOMATIC,6,,3.6,320,199,17,13.8,18.1,11.2,,,,,4430,1930,1240,2649,1625,,100,,235/35 Zr19 || 295/30 Zr19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 GT (US),5.2L V10 FSI 7AT RWD (602 HP),2023,,,,,,5204,10,,PETROL,594,442.8,560,,,DCT,7,RWD,3.4,320,199,,,,,,,,,,,,,1595,,,,,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 GT Spyder,5.2 V10 6AT (560 HP),2011,,,,,,5204,10,,PETROL,553,412,540,,,AUTOMATIC,6,,3.8,319,198,17,13.8,21.4,10.2,,,,,4435,1234,1905,2649,1800,,99,,235/35 R19 || 295/30 R19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 Spyder V10,5.2 V10 FSI 6MT (525 HP),2010,,,,,,5204,10,,PETROL,518,386,530,,,MANUAL,6,,4.1,312,194,15.8,14.9,22.2,10.7,,,,,4432,1905,1245,2649,1795,,100,,235/35 Zr19 || 295/30 Zr19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 Spyder V10,5.2 V10 FSI 7AT (525 HP),2010,,,,,,5204,10,,PETROL,518,386,530,,,AUTOMATIC,7,,3.8,311,193,17.7,13.3,20.5,9.2,,,,,4432,1905,1245,2649,1820,,100,,235/35 Zr19 || 295/30 Zr19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10,5.2 V10 FSI 6AT (525 HP),2009,,,,,,5204,10,,PETROL,518,386,530,,,AUTOMATIC,6,,3.9,315,196,17.2,13.7,20.6,9.6,,,,,4435,1930,1252,2649,1620,,99,,235/35 Zr19 || 295/30 Zr19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10,5.2 V10 FSI 6MT (525 HP),2009,,,,,,5204,10,,PETROL,518,386,530,,,MANUAL,6,,3.9,315,196,16,14.7,22.6,10.2,,,,,4435,1930,1252,2649,1590,,99,,235/35 Zr19 || 295/30 Zr19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10,5.2L FSI V10 S tronic 7AT  (540 HP),2018,,,,,,5204,10,,PETROL,533,397.2,540,,,AUTOMATIC,7,RWD,3.7,323,201,18.2,12.9,19.4,9,82,,,,4430,2037,1237,2649,1585,,113,,245/35 R19 93 Y Xl // 295/35 R19 102 Y Xl,,Ventilated Discs,Discs,,,
AUDI,Audi R8 V10,5.2L FSI V10 quattro S tronic 7AT AWD (570 HP),2018,,,,,,5204,10,,PETROL,562,419.2,560,,,AUTOMATIC,7,,3.4,323,201,18.2,12.9,19.4,9.1,82,,,,4430,2037,1237,2649,1660,,113,,245/35 R19 93 Y Xl // 295/35 R19 102 Y Xl,,Ventilated Discs,Discs,,,
AUDI,Audi R8 V10,5.2L V10 FSI 7AT AWD (525 HP),2012,,,,,,5204,10,,PETROL,518,386,530,,,AUTOMATIC,7,,3.6,314,195,18,13.1,20.5,8.9,,,,,4440,1905,1252,2649,1720,,99,,235/35 R19 || 295/30 R19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10,5.2L V10 FSI 7AT AWD (540 HP),2015,,,,,,5204,10,,PETROL,532,397,540,,,AUTOMATIC,7,,3.5,320,199,20.6,11.4,16.7,8.4,120,,,,4420,1941,1240,2649,1670,,227,,245/35 Zr 19 || 295/35 Zr 19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10,5.2L V10 FSI plus 7AT AWD (550 HP),2012,,,,,,5204,10,,PETROL,542,404,540,,,AUTOMATIC,7,,3.5,317,197,18.2,12.9,19.9,8.6,,,,,4440,1905,1252,2649,1670,,99,,235/35 R19 || 295/30 R19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10,5.2L V10 FSI plus 7AT AWD (610 HP),2015,,,,,,5204,10,,PETROL,602,449,560,,,AUTOMATIC,7,,3.2,330,205,19.1,12.3,17.6,9.3,120,,,,4420,1941,1240,2649,1630,,227,,245/35 Zr 19 || 295/35 Zr 19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10,Performance 5.2L FSI V10 quattro S tronic 7AT AWD (620 HP),2018,,,,,,5204,10,,PETROL,612,456,580,,,AUTOMATIC,7,,3.1,332,206,18,13.1,19.9,9,73,,,,4430,2037,1237,2649,1595,,113,,245/35 R19 93 Y Xl // 295/35 R19 102 Y Xl,,Ventilated Discs,Discs,,,
AUDI,Audi R8 V10,e-tron AWD (462 HP),2015,,,,,,,,,ELECTRIC,456,340,921,,,,,,3.9,,,,,,,,,,,4420,1941,1240,2649,,,227,,245/35 Zr 19 || 295/35 Zr 19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10 Performance RWD,5.2L V10 7AT RWD (570 HP),2018,,,,,,5204,10,,PETROL,562,419.2,550,,,DCT,7,RWD,3.7,328,204,18.2,12.9,19.6,9,73,,,,4430,1941,1237,2649,1590,,113,,245/35 R19 // 295/35 R19,,,,,,
AUDI,Audi R8 V10 RWS,5.2 V10 7AT (540 HP),2017,,,,,,5204,10,,PETROL,533,397.2,540,,,AUTOMATIC,7,RWD,3.7,320,199,19,12.4,19,8.6,,,,,4427,1941,1240,2649,1665,,113,,245/35 R 19 || 295/35 R 19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10 Spyder,5.2L FSI quattro S tronic 7AT AWD (570 HP),2018,,,,,,5204,10,,PETROL,562,419.2,560,,,AUTOMATIC,7,,3.5,322,200,18.1,13,19.6,9.2,82,,,,4430,2037,1242,2649,1750,,113,,245/35 R19 93 Y Xl // 295/35 R19 102 Y Xl,,Ventilated Discs,Discs,,,
AUDI,Audi R8 V10 Spyder,5.2L FSI quattro S tronic 7AT AWD (620 HP),2018,,,,,,5204,10,,PETROL,612,456,580,,,AUTOMATIC,7,,3.2,328,204,17.7,13.3,20.3,9.2,,,,,4430,2037,1242,2649,1695,,113,,245/35 R19 93 Y Xl // 295/35 R19 102 Y Xl,,Ventilated Discs,Discs,,,
AUDI,Audi R8 V10 Spyder,5.2L V10 7AT AWD (540 HP),2016,,,,,,5204,10,,PETROL,533,397.2,540,,,AUTOMATIC,7,,3.6,319,198,20.1,11.7,,,,,,,4427,1941,1245,2649,,,227,,245/35 Zr 19 || 295/35 Zr 19,,Ventilated Discs,Ventilated Discs,,,
AUDI,Audi R8 V10 Spyder Plus,5.2 V10 7AT (610 HP),2017,,,,,,5204,10,,PETROL,602,448.7,560,,,AUTOMATIC,7,,3.3,328,204,18.8,12.5,,,,,,,4430,1941,1240,,1695,,,,,,Ventilated Discs,Ventilated Discs,,,
